category,channel,etc,maker,nReview,nSold,options,price,productName,site_productID,updateDate,url
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61R9H9atwrL._AC_UL320_.jpg,,48,,,$74.99,"Formawell Beauty x Kendall Jenner Ionic-Gold Fusion Pro Hair Dryer | Super-Fast Drying 1875W Motor | Negative Ion Conditioning | Dual Heat/Airflow Controls & Cool Shot | Power Nozzle, 8ft Cord",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71SOCKqgOVL._AC_UL320_.jpg,,"2,103",,,"$20.99,$32.00","Hairizone Universal Hair Diffuser Adaptable for Blow Dryers with D-1.7-Inch to 2.6-Inch for Curly or Wavy Hair, Shiny Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41sXB-GUvbL._AC_UL320_.jpg,,214,,,$28.89,"Professional Ionic Salon Hair Dryer, Powerful 1875W Ceramic Tourmaline Blow Dryer, Lightweight DC Motor Hairdryer with Concentrator, Matte Material Body/Purple",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71pyKU9f1jL._AC_UL320_.jpg,,"44,946",,,"$46.99,$59.99","Revlon One-Step Hair Dryer And Volumizer Hot Air Brush, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/31C2KF0IZ6L._AC_UL320_.jpg,,144,,,$4.89,Soft Air Dryer Mitten Diffuser,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71m5lfO9a1L._AC_UL320_.jpg,,87,,,$28.79,"Hamilton Beach Commercial 8301 Wall-Mount Hair Dryer, 1500 Watts, White, Compact, Lightweight",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81XP2Wh-x7L._AC_UL320_.jpg,,278,,,,Turbo Power Twin Turbo 3200 Black 324 [Health and Beauty],,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51eamJPETzL._AC_UL320_.jpg,,102,,,$35.99,"1875W Ionic Hair Dryer with Diffuser, Professional Powerful Fast Dry Blow Dryer with Concentrator Attachments, Adjustable 3 Heat & 2 Speed",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61g4toSS2nL._AC_UL320_.jpg,,6,,,"$19.99,$22.99","HOSOM Hands Free Hair Dryer Holder, Adjustable Table Clamp for Hair Grooming and Styling, 360 Degrees Rotation Rod, Fit Well with Any Standard Hair Dryer",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51kPDiQj0qL._AC_UL320_.jpg,,331,,,"$18.79,$24.99",Revlon 1875W Smooth Brilliance AC Motor Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/712aHsHSCbL._AC_UL320_.jpg,,111,,,$43.00,Andis IONIC Compact Hair Dryer with Folding Handle and Retracrable Cord AND COOL SHOT Button,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61F+jap0pnL._AC_UL320_.jpg,,256,,,"$25.89,$32.99","CHRUNONE Hair Dryer Stand, 360 Degree Rotating Lazy Hair Dryer Stand Hand Free With Heavy Base, Hands-Free Blow Dryer Holder Countertop, Adjustable Height Hair Dryer Holder",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61lnXgW5UuL._AC_UL320_.jpg,,"1,065",,,"$34.94,$49.99","Infinitipro By Conair 1875W Ion Choice Hair Dryer, Rainbow Finish, Rainbow Chrome Finish, Full Size",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51lN1FTogAL._AC_UL320_.jpg,,"1,508",,,$24.25,Conair Soft Bonnet Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41tPQqDcygL._AC_UL320_.jpg,,243,,,$29.99,"Best Ionic Hair Blow Dryer - 1875 Watt Professional Tourmaline Ceramic for Healthy, Sexy Hair - 2 Attachments - Opulent Care Salon Quality",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/613oye5CazL._AC_UL320_.jpg,,68,,,$42.99,"Hiveseen Professional Salon Hair Dryer 2300W, Powerful AC Motor Blow Dryer with Negative Ionic Ceramic Technology, 2 Speeds and 2 Heat Settings 1 Cold Button, Contain 2 Nozzles and 1 Diffuser",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/717tUsqqSWL._AC_UL320_.jpg,,"2,956",,,$32.99,"BaBylissPRO BABTT053T TT Tourmaline Titanium Travel Dryer, Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71KM9tdYVCL._AC_UL320_.jpg,,74,,,"$132.61,$199.99",CHI Touch 2 - Touch Screen Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71Yuc-1zw6L._AC_UL320_.jpg,,7,,,"$23.99,$39.99","Hair Dryer, Professional Ionic Ceramic Blow Dryer with Concentrator Attachment, Quiet 1875 Watt Tourmaline Dryers – Best Lightweight Hairdryer/Silver & Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41VabWftG9L._AC_UL320_.jpg,,1,,,$17.99,Hair Blow Dryer Set Professional Hair Salon Blower Hair Blowers Styling Accessory Anion Hot and Cold Air Bathroom Salon Equipment (Black),,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51EuWPVBmqL._AC_UL320_.jpg,,"1,414",,,$19.27,"Conair 1875 Watt Turbo Hair Dryer, Blue / Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/718FDD+zvlL._AC_UL320_.jpg,,943,,,$142.00,Elchim Classic 2001 Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71wklratwvL._AC_UL320_.jpg,,938,,,"$19.95,$25.99","Eleganty Soft Bonnet Hood Hairdryer Attachment with Headband that Reduces Heat Around Ears and Neck to Enjoy Long Sessions - Used for Hair Styling, Deep Conditioning and Hair Drying (Black)",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61HMa1Mu0vL._AC_UL320_.jpg,,9,,,"$35.90,$38.99","Dyson Supersonic Hair Dryer Stand Holder, Bathroom Organizer for Dyson Supersonic Hair Dryer Care Tools Dyson Supersonic Hair Dryer, Diffuser, Nozzle",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/616BLqsOWSL._AC_UL320_.jpg,,413,,,$26.99,Conair 1875 Watt Style and Shine Hair Dryer; Purple/Black,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51mzB1TUTYL._AC_UL320_.jpg,,566,,,$145.63,Twin Turbo 3200 Ceramic and Ionic Professional Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71xCKYsJqML._AC_UL320_.jpg,,1,,,$199.00,Solano Vero Rosso 1600W Lightweight Speed Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71YSHse1OmL._AC_UL320_.jpg,,3,,,$12.98,Trounistro 2 Pack Hair Dryer Bags Drawstring Bag Big Cotton Hairdryer Bag,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61x42J4O6vL._AC_UL320_.jpg,,925,,,$14.99,Bonnet Hood Hair Dryer Attachment - Adjustable Extra Large Bonnet Hair Dryer for Hand Held Hair Dryer with Stretchable Grip and Extended Hose Length (Black),,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61M+hi-qZGL._AC_UL320_.jpg,,18,,,$45.99,"Hair Dryer, MANLI Professional Salon Negative Ionic Hair Blow Dryer Fast Drying with 2 Heat Settings, 2 Speed & One Cool Settings, AC Motor with Concentrator Nozzles",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51vbi0AgxnL._AC_UL320_.jpg,,19,,,$29.99,"AnNido Professional Hair Dryer with Diffuser, Professional Negative Ions Technology Salon Ionic Blow Dryers Quiet with Diffuser Confu for Salon Use",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41wyZwJjAYL._AC_UL320_.jpg,,164,,,$189.95,"Sam Villa Professional Light Dryer, Black Matte Soft Touch",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/711hBv-OxhL._AC_UL320_.jpg,,361,,,$39.99,"Ionic Hair Dryer, 1800W Professional Hair Dryer for Fast Drying, Hair Blow Dryer with 2 Concentrator, Travel Hair Dryer with 3 Temperature & 2 Speed, Low Radiation, for Home, Salon, Pregnant, Children",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Ct2acWHuL._AC_UL320_.jpg,,337,,,"$36.95,$41.95","Hair Dryer, MANLI Professional Salon 1800W Negative Ionic Hair Blow Dryer Fast Drying with 3 Heat Settings, 2 Speed & One Cool Settings, AC Motor with Diffuser, 2 Concentrator Nozzles",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Xy9t4h01L._AC_UL320_.jpg,,177,,,$89.99,Hot Tools Professional Tourmaline Tools 2000 Turbo Ionic Dryer Model No. 1043BL,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81T9QOuMmOL._AC_UL320_.jpg,,7,,,$54.99,Blow dryer Infrared salon professional | Fast Drying | Negative Ionic | 1875W AC Motor | 2 Speed and 2 Heat Settings | Cold Shot Button | Diffuser & 2 nozzle | Karma Beauty | (rose gold),,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81T0Th9mUwL._AC_UL320_.jpg,,51,,,$59.95,"[Newest 2020] Professional Ionic Salon Hair Dryer, 2200 Watt Powerful AC Motor Ceramic Tourmaline Ion Blow Dryer, Quiet Hair Dryers with Diffuser & 2 Concentrator Nozzle Attachments Black/Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71WViNztltL._AC_UL320_.jpg,,13,,,$159.99,BaBylissPRO BABSS8000 STEELFX 2000 Watt Stainless Steel Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61KE6LJxzcL._AC_UL320_.jpg,,"2,879",,,$19.99,Black Orchid Large Hair Diffuser For Curly And Natural Hair - Professional Blow Dryer Diffuser to Maximize Frizz-Free Volume And Enhance Natural Curly Hair by xtava,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61edfIHSr+L._AC_UL320_.jpg,,167,,,$29.99,Deogra Travel Hair Dryer for Kids - Portable Mini Hair Dryer Dual Voltage for International Use - Foldable Compact Blow Dryer with Diffuser and Concentrator Pink,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71OgYJxdDgL._AC_UL320_.jpg,,869,,,$28.85,"1875w Professional Tourmaline Hair Dryer, Negative Ionic Salon Hair Blow Dryer,DC Motor Light Weight Low Noise Hair Dryers with Diffuser & Concentrator（Blue-Black）",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81H6fDWrDaL._AC_UL320_.jpg,,"1,087",,,$39.99,"NITION Negative Ions Ceramic Hair Dryer with Diffuser Attachment Ionic Blow Dryer Quick Drying,1875 Watt 2 Speed / 3 Heat Settings,Cool Shot Button,Lightweight,Champagne Gold",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WO2Nkw81L._AC_UL320_.jpg,,"4,349",,,$59.95,"BaBylissPRO BAB2000 Ceramix Xtreme Dryer, Black, 2000 Watt",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/312VDEGHJWL._AC_UL320_.jpg,,"2,291",,,"$38.87,$46.99",Conair 1875 Watt Pro Style Bonnet Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71yv3y4-bFL._AC_UL320_.jpg,,36,,,$29.99,"Hair Dryer Blow Dryer 1875W: LANPRO Negative Ionic Hair Dryer Professional Salon Blow Dryer with 3 Heat & 2 Speed Settings for Fast Drying, Diffuser & Concentrator Low Noise Lightweight DC Motor",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71A3mTJ4+YL._AC_UL320_.jpg,,247,,,"$28.50,$29.99","BaBylissPRO BABNT5510 Nano Titanium Bambino Compact Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WO2Nkw81L._AC_UL320_.jpg,,"4,349",,,$59.95,"BaBylissPRO BAB2000 Ceramix Xtreme Dryer, Black, 2000 Watt",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61d4kEnYigL._AC_UL320_.jpg,,34,,,"$39.99,$45.99","2000 Watt Hair Dryer with Diffuser Hot and Cool Settings 2 Speed Adjustable Negative Ionic Hair Blow Dryer 2 Smoothing Concentrators and 1 Hair Scalp Massager Shampoo Brush for Curly Hair,Woman,Kids",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WFt3pAZsL._AC_UL320_.jpg,,"2,242",,,$79.99,"BaBylissPRO BABTT5585 Tourmaline Titanium 3000 Dryer, Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41ev4ZZXnCL._AC_UL320_.jpg,,70,,,$144.88,Pibbs Twinturbo 3200 Ceramic & Ionic Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41J4L2-9S0L._AC_UL320_.jpg,,880,,,$89.99,"BaBylissPRO BP6685 Porcelain Ceramic Carrera2 Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Ap7e4s5iL._AC_UL320_.jpg,,"2,656",,,"$15.98,$16.99","Conair 1875 Watt Mid-Size Styler Hair Dryer, White",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41J4L2-9S0L._AC_UL320_.jpg,,880,,,$89.99,"BaBylissPRO BP6685 Porcelain Ceramic Carrera2 Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Ap7e4s5iL._AC_UL320_.jpg,,"2,656",,,"$15.98,$16.99","Conair 1875 Watt Mid-Size Styler Hair Dryer, White",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71sz2NpPY4L._AC_UL320_.jpg,,44,,,,Elchim 3900 Healthy Ionic Ceramic Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71JhK58ysIL._AC_UL320_.jpg,,32,,,$39.99,"Hair Dryer for Travel&Home, 1600W Lightweight Negative Ionic Hair Blow Dryer, 3 Heat Settings, Cool Settings, Diffuser and Concentrator Nozzles",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71MQt+bErIL._AC_UL320_.jpg,,"1,251",,,"$29.80,$35.06","KIPOZI 1875W Hair Dryer, Nano Ionic Blow Dryer Professional Salon Hair Blow Dryer Lightweight Fast Dry Low Noise, with Concentrator, Diffuser, 2 Speed and 3 Heat Settings",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81S7rW1nLjL._AC_UL320_.jpg,,,,,,"Let's Play Guess What I Am, Season 1",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/81OWMkO-mwL._AC_UL320_.jpg,,28,,,,"Pibbs TTECO8029 Twin Turbo 3800 Professional Ionic and Ceramic Hair Dryer, Red, 2100 Watt",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WO2Nkw81L._AC_UL320_.jpg,,"4,349",,,$59.95,"BaBylissPRO BAB2000 Ceramix Xtreme Dryer, Black, 2000 Watt",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WFt3pAZsL._AC_UL320_.jpg,,"2,242",,,$79.99,"BaBylissPRO BABTT5585 Tourmaline Titanium 3000 Dryer, Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/312VDEGHJWL._AC_UL320_.jpg,,"2,291",,,"$38.87,$46.99",Conair 1875 Watt Pro Style Bonnet Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WFt3pAZsL._AC_UL320_.jpg,,"2,242",,,$79.99,"BaBylissPRO BABTT5585 Tourmaline Titanium 3000 Dryer, Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41J4L2-9S0L._AC_UL320_.jpg,,880,,,$89.99,"BaBylissPRO BP6685 Porcelain Ceramic Carrera2 Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/91S3kMTk69L._AC_UL320_.jpg,,85,,,$34.95,Hair Dryer Heat Shield (Black),,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/815AhDwI+qL._AC_UL320_.jpg,,450,,,$39.99,"NITION Negative Ions Ceramic Hair Dryer with Diffuser Attachment Ionic Blow Dryer Quick Drying,1875 Watt 2 Speed / 3 Heat Settings,Cool Shot Button,Lightweight,Gray",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/710-L9EAB7L._AC_UL320_.jpg,,178,,,$199.00,"BIO IONIC Powerlight Pro Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71ZOJLm-0sL._AC_UL320_.jpg,,405,,,$14.49,Conair 1875 Watt Turbo Hair Dryer; Black,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41J4L2-9S0L._AC_UL320_.jpg,,880,,,$89.99,"BaBylissPRO BP6685 Porcelain Ceramic Carrera2 Dryer, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Ap7e4s5iL._AC_UL320_.jpg,,"2,656",,,"$15.98,$16.99","Conair 1875 Watt Mid-Size Styler Hair Dryer, White",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71q6TJSmk7L._AC_UL320_.jpg,,812,,,$16.99,"Remington Compact Ionic Travel Hair Dryer, (Colors Vary) D5000",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Z2SCVNoiL._AC_UL320_.jpg,,"1,024",,,$129.99,BaBylissPRO Nano Titanium Portofino Full-Size Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61hmrzpzgdL._AC_UL320_.jpg,,259,,,$14.99,Bonnet Hood Hair Dryer Attachment - Adjustable Extra Large Bonnet Hair Dryer for Hand Held Hair Dryer with Stretchable Grip and Extended Hose Length (Purple),,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51eenDS6TIL._AC_UL320_.jpg,,"2,538",,,"$11.99,$17.99",Revlon 1875W Compact Travel Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61XuwIM4O0L._AC_UL320_.jpg,,5,,,$38.99,"Hair Dryer, DORISILK Professional Salon Negative Ionic Hair Blow Dryer with Diffuser, Powerful Lightweight Fast Drying and Styling with 2 Speed 3 Heat Setting, 2 Concentrator Nozzles",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71owM3Ww8IL._AC_UL320_.jpg,,54,,,$156.00,"Elchim Milano Ceramic Hair Dryer 2000 Watt, Black/Silver",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/41FTzZ93aqL._AC_UL320_.jpg,,203,,,"$12.99,$13.99","Bonnet Hood Hair Dryer Attachment, Anmyox Hooded Hair Dryer Home Hair Drying Cap for Styling,Curling and Hair Deep Conditioning,Adjustable Large Soft Bonnet for Hand-held Blowing Hair Dryers.",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51VbGOAX40L._AC_UL320_.jpg,,23,,,$39.99,"Blow Dryer- 1875W Professional Infrared Ionic Hair Dryers with Diffuser, Ceramic Low Noise Hair Blower Dryer for Faster Drying, with Protecting ALCI Safety Plug",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/718a2f+Y1cL._AC_UL320_.jpg,,"1,969",,,$15.49,The Curly Co. Collapsible Hair Diffuser,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71cBC+zD-LL._AC_UL320_.jpg,,"2,324",,,$79.95,RUSK Engineering W8less Professional 2000 Watt Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51uE-AYNCVL._AC_UL320_.jpg,,8,,,$34.99,Princely 1875W(2300wattage) Professional Hair Dryer/120KM/H airflow speed/3 Heat 2 Speed Setting/Tourmaline Ionic Ceramic Hair Blow dryer AC Motor Hair Blower,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71htIsz3meL._AC_UL320_.jpg,,169,,,$39.99,HOT TOOLS Signature Series 1875W Ionic Travel Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71MQt+bErIL._AC_UL320_.jpg,,"1,251",,,"$29.80,$35.06","KIPOZI 1875W Hair Dryer, Nano Ionic Blow Dryer Professional Salon Hair Blow Dryer Lightweight Fast Dry Low Noise, with Concentrator, Diffuser, 2 Speed and 3 Heat Settings",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61WFt3pAZsL._AC_UL320_.jpg,,"2,242",,,$79.99,"BaBylissPRO BABTT5585 Tourmaline Titanium 3000 Dryer, Red",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71MQt+bErIL._AC_UL320_.jpg,,"1,251",,,"$29.80,$35.06","KIPOZI 1875W Hair Dryer, Nano Ionic Blow Dryer Professional Salon Hair Blow Dryer Lightweight Fast Dry Low Noise, with Concentrator, Diffuser, 2 Speed and 3 Heat Settings",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51IiK1m3K7L._AC_UL320_.jpg,,183,,,"$17.67,$21.99",Revlon 1875W Smooth and Quick Blowouts Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61Xq8fpKTSL._AC_UL320_.jpg,,"1,024",,,$129.99,BaBylissPRO Nano Titanium Portofino Full-Size Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/811bdqPIBML._AC_UL320_.jpg,,"1,731",,,$9.99,Red by Kiss Universal Detangling Blow Dryer Hair Styling Pik – Compatible with all Hair Dryers,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51CLz40gVdL._AC_UL320_.jpg,,16,,,$45.50,"New 2020 Hair Dryer, 1800Watt Professional Salon Negative Ionic Hair Blow Dryer dry with 3 Heat Settings, 2 Speed & One Cool shot Settings, AC Motor with Diffuser, 2 Concentrator Nozzles (Hair Dryer)",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51WzCM-iT+L._AC_UL320_.jpg,,13,,,$125.00,"Amaxy Limited Edition (Featherweight) Real Infrared Light Professional Hair Dryer With Ceramic Honeycomb Technology To Get Shinier, More Volume, Smoother, Frizz Free Instantly (Free Mini Flat Iron)",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/51j8eh01zTL._AC_UL320_.jpg,,38,,,$55.99,Professional Hair Dryer with Blue Light Far Infrared Negative Ionic 3500W Blow Dryer Fast Drying Heat Hairdryer Powerful Home Salon Hair Dryers with Attachment,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61ZenRYrdxL._AC_UL320_.jpg,,94,,,$35.99,FLE Hair Dryer Stand Holder - New upgrade Protective Silicone Pad Design for Dyson Dryer and Compatible for All Dyson Supersonic Models（Metal Black）,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61uVLQuq2BL._AC_UL320_.jpg,,78,,,$29.99,"1875W Negative Ions Salon Hair Dryer, Professional DC Motor Air Blower with Concentrator & Diffuser, 3 Heat 2 Speed with Cool Shot Button, Light Weight Low Noise Hair Blow Dryers, Black",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61ShVelKXEL._AC_UL320_.jpg,,"1,959",,,$28.99,"JINRI 1875W Professional Salon Grade Hair Dryer,DC Motor Negative Ionic Blow Dryer with 2 Speed 3 Heat Settings Cool Button,Concentrator & Diffuser Attachments",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61nD+ew5nYL._AC_UL320_.jpg,,"1,027",,,"$31.84,$50.00",DevaCurl DevaFuser; Universal Hair Diffuser,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71sZr8Ca5AL._AC_UL320_.jpg,,2,,,$19.80,Westinghouse 1875 Watt Ionic Tourmaline Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/714cmUnSjcL._AC_UL320_.jpg,,168,,,$17.99,Negative Ion Hair Blow Dryer with Concentrator Attachment| Professional Anti-frizz 1875W | Extra-Fast Infrared Blow dryer Straightener with Quiet Salon-Grade Motor | 3 Heat Settings and 2 Speeds,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/61i3wMDJnPL._AC_UL320_.jpg,,6,,,"$136.90,$289.99","SYLPH Nano Ionic Hair Dryer, Lightweight and Portable for Travel with 5 Precise Wind Settings, 1400W",,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71FdrEsBg9L._AC_UL320_.jpg,,557,,,"$11.42,$14.99",Conair 1875 Watt Mid-Size Hair Dryer; Red,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/315uyS46AwL._AC_UL320_.jpg,,33,,,$199.00,Elchim Light Ionic Hair Dryer,,,
hair dryer,amazonlist,https://m.media-amazon.com/images/I/71UjLquem-L._AC_UL320_.jpg,,252,,,"$18.99,$22.99",Asani Professional Hair Dryer with Anti-Frizz Ionic Conditioning | Extra-Fast/Powerful Heat Blow Dryer | Compact/Lightweight | Salon-Grade Electric Hair dryer for Women & Girls,,,
